mainstem,head,out,provider
545781,20985343,20985533,2
519168,20969326,20973170,2
519154,20969332,20973148,2
519155,20969286,20973098,2
438305,20969098,20976574,2
608033,20969180,20969206,2
639949,20969114,20969144,2
531494,20969196,20969484,2
376559,20970034,20973118,2
640011,20968636,20969894,2
562664,20970254,20969850,2
531497,20970512,20970032,2
469976,20970436,20973132,2
354303,20970260,20976568,2
445734,20971306,20970744,2
426038,20971214,20972600,2
438309,20972836,20972428,2
519160,20972074,20973136,2
608044,20968646,20969940,2
519165,20972690,20973268,2
608036,20970426,20969914,2
562668,20972838,20972550,2
519163,20970908,20970764,2
490540,20972822,20973278,2
476189,20971408,20970844,2
332122,20952978,843859,2
428811,20954374,20955324,2
441891,20954180,20954688,2
459104,20952256,20952604,2
449841,20952772,20952650,2
403460,20953030,20957506,2
389262,20957362,20955406,2
441890,20957910,20957652,2
469973,20955084,20958554,2
459099,20953130,20957278,2
508382,20954080,20954202,2
490530,20954148,20955376,2
498913,20954392,20954692,2
490528,20954886,20954878,2
562648,20954718,20954828,2
498914,20954960,20955188,2
490529,20957848,20955300,2
352803,21513366,21518118,2
416388,21513416,21515434,2
400416,21516082,21515586,2
397603,21517112,21517656,2
416390,21516444,21516564,2
416389,21516744,21513780,2
508355,21518026,21513966,2
476168,21515364,21515284,2
498895,21515848,21515952,2
482995,21516612,21516224,2
490523,21513772,21513946,2
445719,941070243,21515098,2
445714,21797469,21798669,2
838570,21798239,21798251,2
838730,21798171,21798237,2
441879,21797405,21798191,2
385327,21796141,21797267,2
389258,21795607,21797133,2
403455,21797517,21796411,2
545672,21795621,21795725,2
395009,21796499,21798133,2
531436,21798401,21798713,2
482986,21798419,21799047,2
519111,21798343,21798695,2
519102,21798519,21798353,2
519108,21797215,21797659,2
531428,21797627,21796361,2
607893,21798517,21798255,2
682295,21798207,21798525,2
607862,21798511,21798185,2
508349,21797541,21796097,2
582894,21798375,21798707,2
743030,21798617,21798723,2
545667,21798779,21799041,2
743028,21799017,21799053,2
353783,20942556,20943782,2
434920,20943340,20943640,2
434919,20940830,20945586,2
418597,20942810,20945578,2
454282,20942580,20945192,2
469944,20942586,20945186,2
482972,20945368,20945378,2
445708,20945792,20945692,2
406761,20945960,20943910,2
459086,20943400,20943720,2
545643,832958,833556,2
545642,833345,833492,2
838365,832903,833372,2
838363,830460,832872,2
562521,833014,843869,2
562524,840907,843855,2
742898,833381,832926,2
682205,832980,833498,2
545639,833450,842062,2
639662,833000,833480,2
562520,833400,833550,2
449820,833452,841998,2
351865,21780582,21789324,2
607804,21784792,21784810,2
368430,21780838,21784692,2
498863,21784788,21784726,2
441868,21779642,21779894,2
405070,21780816,21781992,2
454272,21780808,21783120,2
607801,21785226,21785220,2
582820,21785004,21785298,2
582850,21785046,21784438,2
464271,21785240,21784466,2
582845,21785044,21785096,2
428795,21782706,21782636,2
449815,21781982,21782370,2
482961,21781866,21782730,2
454274,21782138,21784926,2
482963,21782594,21779938,2
508327,21779666,21779784,2
482967,21779810,21779974,2
545634,21784386,21784442,2
607794,21784702,21784754,2
531375,21784552,21784586,2
682168,21785626,21785618,2
639641,21785022,21785014,2
639640,21784544,21785596,2
582801,21785040,21785098,2
482964,21780782,21781290,2
562491,21782688,21784988,2
449816,21781370,21782628,2
531377,21782664,21785286,2
376553,846280,847478,2
545592,846334,847883,2
607721,846286,846304,2
545596,846320,846338,2
531369,846406,846462,2
384417,846376,941070203,2
607730,846636,847918,2
482952,849275,847294,2
639517,847358,847336,2
531366,848981,848560,2
519054,847936,848351,2
545584,849306,847306,2
490474,848245,848273,2
545590,848102,848681,2
837941,847290,847442,2
582782,849107,848557,2
545586,849047,850436,2
325226,20928138,21773885,2
412247,20928564,20930716,2
418589,20928222,20930672,2
403447,20927612,20928836,2
420928,20929536,20928478,2
445699,20927500,20929488,2
531364,20927584,20927824,2
482941,20928414,20929416,2
393771,20930946,20931934,2
498830,20928484,20929352,2
476127,20927502,20929366,2
545570,20927954,20928574,2
519045,20928500,20928934,2
431748,20928568,20928594,2
459058,20929444,20929042,2
469924,20929180,20931072,2
508288,20931040,20932252,2
490471,20931706,20931916,2
445698,20932112,20932356,2
454264,20931654,20931074,2
531355,20928954,20930662,2
508287,20931842,20932336,2
348666,20918227,20907003,2
398970,20917425,20918349,2
401895,20916769,20918279,2
449801,20918109,20919157,2
420923,20918259,20918317,2
519021,20919083,20918545,2
469910,20919063,20920551,2
397590,20919091,20920599,2
412241,20921029,20921111,2
459051,20918701,20918497,2
459056,20920363,20920549,2
476114,20921081,20920877,2
545536,20921055,20920777,2
519030,20920349,20921115,2
482923,20906121,20906869,2
398969,20904065,20906997,2
408504,20904261,20907155,2
388217,20908561,20907279,2
469903,20909125,20908419,2
639360,20904047,20904145,2
438267,20904243,20906957,2
490440,20906147,20907075,2
469902,20907911,20907079,2
469900,20908291,20908013,2
490434,20908335,20908023,2
476104,20908685,20907325,2
476102,20908669,20907197,2
469901,20907859,20907225,2
531307,20908373,20908349,2
394996,20891971,20893623,2
459032,20892295,20893481,2
423387,20891707,20893349,2
434894,20893637,20891791,2
391423,20889339,20893655,2
431734,20888603,20889321,2
394998,20891191,20889655,2
405057,20887507,20890397,2
482910,20890593,20889681,2
418576,20891671,20889675,2
398967,20891653,20893457,2
434892,20890623,20892195,2
490424,20893089,20893599,2
449780,20893029,20893529,2
469892,20888627,20889109,2
482906,20890365,20889771,2
469882,20889641,20891319,2
490407,20892625,20893673,2
464239,20892107,20892209,2
469890,20891171,20890093,2
459036,20889279,20893269,2
412234,20890331,20891201,2
454223,20873372,20877714,2
454224,20873292,20876298,2
412232,20871242,20876270,2
582575,20873236,20873260,2
420905,20871246,20876214,2
408497,20872010,20873006,2
445665,20871234,20872550,2
414242,20871918,20872934,2
438249,20872788,20872922,2
369934,20874030,20876314,2
438251,20874222,20874740,2
420908,20875666,20875534,2
498768,20875896,20875514,2
454231,20875100,20876060,2
639179,20873294,20873310,2
681500,20873248,20873274,2
490401,20873980,20872994,2
607484,20871262,20873230,2
545455,20872072,20872490,2
476073,20872190,20872976,2
476067,20874786,20874934,2
482876,7585229,7583575,2
518950,7583627,7583573,2
545445,7581989,24778181,2
545442,7581991,7583645,2
607435,7584603,7583637,2
639167,7583209,7583609,2
741807,7583183,7583451,2
639160,7584585,7584673,2
582562,7583625,7583505,2
582559,7583421,7583513,2
607428,7583151,7583533,2
741787,7583181,7583163,2
508211,7585227,7583599,2
476066,7585187,7583613,2
349878,7591973,7592721,2
381021,7591763,7591081,2
391421,7591463,7590377,2
384412,7588121,7590099,2
498752,7590177,7590069,2
518943,7590077,7589911,2
490380,7589781,7590067,2
449765,7587779,7590221,2
562270,7590137,7591051,2
508207,7590249,7591063,2
582550,7587797,7589889,2
607387,7589907,7590017,2
607389,7587793,7589841,2
639111,7591119,7590149,2
562259,7590193,7590145,2
531226,7591635,7592445,2
741724,7590611,7590485,2
464209,7591573,7592389,2
681408,7590911,7590143,2
582546,7591369,7590685,2
741754,7591111,7590059,2
531229,7589691,7589855,2
741753,7590721,7590579,2
741664,7592665,7592663,2
405052,7591399,7588509,2
518941,7592323,7590527,2
582532,7589837,7590837,2
438243,7588195,7588341,2
545415,25026163,7589773,2
476060,7588161,7590359,2
607378,7592347,7592675,2
681380,7592375,7592701,2
545433,7592311,7590557,2
454219,7588379,7588371,2
508203,7588489,7588437,2
545418,7591609,7592447,2
376548,7601359,7601111,2
394990,7601377,7600673,2
445654,7600445,7600671,2
582512,7602353,7602203,2
498735,7602139,7601131,2
681353,7601057,7600429,2
741595,7600365,7600379,2
607361,7600675,7600687,2
490372,7600477,7600611,2
531216,7600369,7601071,2
476052,21773325,21773855,2
445647,21773315,21773833,2
412223,21771607,21773847,2
403427,21771429,21773161,2
562215,21771447,21772695,2
416348,21771457,21773119,2
371565,21770869,21775927,2
490363,21772023,21772105,2
518913,21771407,21771135,2
425979,21770631,21771011,2
490359,21770601,21772075,2
420897,21769797,21773041,2
464203,21769815,21770013,2
607345,21768785,21770191,2
607351,21769839,21769901,2
681317,21769885,21770183,2
531212,21770087,21773069,2
449759,21769977,21773135,2
1011892,21772625,21772625,2
639063,21773223,21773139,2
562228,21772683,21773143,2
681325,21770065,21772529,2
582483,21771427,21772639,2
1011870,21772613,21772613,2
607341,21770043,21773013,2
639060,21770189,21770029,2
681323,21773221,21773103,2
607327,21772757,21773803,2
469868,7585235,21773037,2
315626,20062477,1545565,2
469847,20066161,20066417,2
449749,20063511,20065339,2
482846,20064757,20065251,2
531193,20064471,20065109,2
394987,20062463,20066353,2
482847,20065419,20065293,2
607302,20065779,20066383,2
562206,20064711,20064673,2
607314,20066063,20065169,2
562209,20064053,20064003,2
582462,20066101,20065633,2
508163,20065707,20065735,2
482848,20065637,20065541,2
498713,20064063,20066165,2
545380,20065163,20065407,2
681275,20066423,20066433,2
681263,20065111,20065219,2
434865,20064825,20065631,2
607307,20065455,20065651,2
518896,20066231,20065767,2
607304,20064055,20063969,2
380223,20058086,20060164,2
428750,20057982,20059770,2
490344,20059280,20060154,2
545364,20060160,20059904,2
498708,20058162,20058848,2
482842,20058002,20059748,2
531181,20058014,20058170,2
441809,20059546,20058502,2
490345,20059228,20059758,2
518887,20059290,20059842,2
638983,20059828,20059866,2
638982,20059330,20059344,2
562185,20059968,20059874,2
582446,20059372,20059890,2
458992,20049031,20050393,2
428748,20049421,20051163,2
498699,20049427,20050507,2
482837,20051405,20050717,2
394985,20050779,20051767,2
482833,20050781,20050919,2
428747,20052377,20051937,2
582429,20051491,20051691,2
545351,20052301,20052133,2
562178,20051885,20052143,2
607262,20051595,20052453,2
741344,20049419,20049437,2
498697,20051453,20051555,2
518873,20050311,20050497,2
518875,20052233,20052043,2
638957,20049625,20049445,2
482836,20050389,20050603,2
638967,20051929,20051971,2
562177,20051179,20050555,2
681186,20054675,20049449,2
835630,20051501,20051535,2
1010417,20049627,20049627,2
373942,20042884,20045638,2
464185,20043016,20045318,2
431703,20042834,20044498,2
508142,20042956,20044438,2
741291,20043212,20042906,2
431701,20044800,20045348,2
562157,20044576,20044656,2
508139,20044790,20044660,2
638927,20044784,20044568,2
508138,20045534,20045404,2
545344,20045132,20045706,2
638932,20043230,20042954,2
638930,20043240,20044774,2
582412,20044460,20044788,2
498692,20045178,20045364,2
607240,20045542,20045408,2
545345,20045108,20045252,2
638933,20042858,20043244,2
490329,20039358,20052839,2
391412,20039266,20052843,2
531153,20039410,20039914,2
638910,20039814,20039948,2
518864,20040068,20052857,2
420888,20040242,20052847,2
741242,20040040,20040006,2
545337,20040182,20040136,2
835494,20040204,20040166,2
545336,20040206,20040198,2
835496,20040246,20040240,2
582402,20040312,20039380,2
508128,20031955,20031617,2
518858,20030329,20032281,2
449735,20030019,20031667,2
403420,20029509,20030629,2
531144,20029515,20029601,2
392565,20031073,20032315,2
518853,20030851,20031689,2
545320,20030989,20032071,2
545319,20032113,20031993,2
545322,20030961,20030951,2
582393,20031419,20030665,2
562142,20030127,20030589,2
508129,20030863,20030659,2
476021,20030319,20029685,2
531142,20030855,20030675,2
490325,20029993,20029767,2
681090,20029775,20030617,2
638899,20030129,20031455,2
508130,20029963,20029655,2
638887,20030831,20030789,2
607213,20031845,20031769,2
545321,20034343,20030959,2
562133,20031019,20032069,2
350088,20021855,20032389,2
498679,20025393,20025463,2
508125,20024129,20025275,2
518849,20024151,20025257,2
490323,20021837,20023435,2
531132,20023497,20024049,2
469825,20024091,20025223,2
412211,20023527,20025567,2
607201,20023529,20024171,2
531136,20024983,20025315,2
518844,20025885,20025889,2
1009561,20024113,20024113,2
681060,20023555,20025269,2
607199,20024227,20025249,2
445628,20021829,20024005,2
741136,20023493,20023499,2
582368,20025391,20025867,2
379449,20018281,20017395,2
482818,20018855,20018017,2
425964,20018879,20018001,2
681033,20017539,20017545,2
562115,20018267,20017777,2
562112,20019701,20018669,2
607177,20018647,20017729,2
582360,20018583,20017557,2
562106,20004985,20005341,2
464171,20004925,20005337,2
408478,20004777,20005425,2
498668,20004507,20006905,2
464169,20004511,20007207,2
396251,20009477,20006991,2
562110,20009427,20006303,2
681012,20006567,20006329,2
562100,20009471,20006331,2
545299,20007581,20007503,2
545298,20007551,20007253,2
531123,20007487,20006009,2
531118,20007513,20005391,2
638812,20006325,20006281,2
582356,20007565,20007533,2
638828,20007523,20007473,2
680976,20007519,20007371,2
607168,20005009,20005255,2
680991,20006167,20006169,2
349463,19998804,20001472,2
469814,20001924,20001424,2
423349,19998772,19999104,2
469811,20000956,20001154,2
545281,20000770,20001250,2
834990,20000748,20000962,2
638786,19999600,19998984,2
740994,20000756,20000758,2
638792,19998790,19998882,2
582336,19998762,19998898,2
531112,19998874,19999052,2
562087,19999216,19999128,2
740992,20001150,20001968,2
383518,19995261,20001352,2
449724,19993757,19995791,2
680929,19996849,19996855,2
2238433,19995731,19995361,2
425958,19990639,19992717,2
638775,19990059,19990675,2
607135,19991833,19991417,2
638773,19991451,19991841,2
834946,19991465,19991467,2
420877,19978796,19981052,2
490295,19980358,19981110,2
438206,19983554,19979036,2
449721,19981916,19981654,2
490299,19981952,19981744,2
469804,19984024,19983828,2
490297,19983992,19984880,2
607131,19980464,19981112,2
469803,19984892,19983796,2
582323,19980256,19981026,2
562064,19983902,19981162,2
582322,19980372,19981594,2
508095,19983984,19983944,2
562054,19980378,19983826,2
545276,19980438,19981608,2
562061,19978770,19980242,2
482799,19981832,19979108,2
607113,19983546,19981880,2
531103,19978810,19979098,2
638761,19983774,19981098,2
607124,19983516,19981632,2
518823,19978846,19979262,2
445618,19978912,19979054,2
449720,19978804,19978990,2
740910,19978870,19978972,2
638752,19981920,19979374,2
508094,19983966,19983800,2
582303,19980394,19981128,2
680866,19980302,19980844,2
531091,19980312,19980856,2
562049,19971354,19972290,2
582286,19968780,19972280,2
607095,19968728,19971294,2
562048,19968708,19971256,2
680788,19968726,19972120,2
680832,19968736,19971124,2
490290,19967618,19969604,2
458963,19967620,19969712,2
531084,19969686,19969812,2
498640,19969688,19969864,2
582279,19970616,19969972,2
518803,19972600,19969942,2
740832,19972590,19970720,2
562041,19970170,19969992,2
438204,19972602,19969818,2
518802,19972586,19970112,2
490288,19972592,19970654,2
482791,19970732,19969806,2
458960,19972572,19969738,2
458962,19970048,19969674,2
518797,19971872,19971244,2
490285,19971848,19971282,2
490284,19972168,19971258,2
740765,19971746,19971278,2
680800,19971778,19971418,2
403413,19971936,19971328,2
638676,19971742,19971570,2
680798,19972196,19971832,2
545237,19971722,19971476,2
498643,19971766,19971584,2
518807,19971782,19971608,2
638693,19969804,19969912,2
740790,19972604,19970216,2
545250,19969698,19969796,2
518794,19972176,19971164,2
740822,19972110,19972284,2
638702,19968996,19971122,2
740820,19971224,19971370,2
638701,19968716,19971208,2
469799,19968634,19971268,2
518798,19970050,19969826,2
834379,19971364,19972212,2
508065,19971314,5265142,2
397566,5265942,5266590,2
680784,5266364,5266558,2
545235,5266830,6024698,2
482787,5263076,6024388,2
562022,5262024,5262624,2
469793,5261920,5262570,2
498628,5261958,5262420,2
482784,5261898,5262604,2
498626,5261620,5262662,2
531062,5261950,5262370,2
490276,5262848,5270290,2
582240,5262528,5265396,2
680738,5264520,5265234,2
464150,5262272,5265100,2
562010,5264574,5262612,2
482782,5261968,5262690,2
498622,5262730,5265204,2
518777,5265870,6024306,2
740630,5265976,5266794,2
545215,5266254,6024658,2
607015,5266110,5266332,2
582227,5266064,5266246,2
582226,5266856,5266640,2
490272,6026052,6030908,2
561968,6026028,6033950,2
561992,6025648,6026428,2
441780,6025988,6027772,2
582192,6026190,6025996,2
377238,6030160,6030784,2
389237,6029588,6029794,2
740579,6025808,6026212,2
638549,6025854,6026228,2
606956,6025990,6033978,2
482776,6030146,6029940,2
740471,6024720,6024938,2
680624,6026186,6026258,2
449714,6029168,519063,2
475983,6029142,6030368,2
445610,6029340,6030512,2
561970,6026382,6033974,2
518762,6026388,6026276,2
606967,6026080,6027842,2
482772,6028284,6030498,2
366090,482064,6030912,2
638520,482470,482726,2
740386,481874,481954,2
561958,481838,482128,2
638512,481856,481886,2
561961,482186,482142,2
740388,481996,481968,2
420871,482006,482546,2
680570,482076,482408,2
582169,482582,482498,2
398934,513827,513063,2
458934,513885,513207,2
438189,512693,513275,2
347318,515885,513125,2
